基金代码,基金简称,类型,2023-05-09-单位净值,2023-05-09-累计净值,2023-05-08-单位净值,2023-05-08-累计净值,增长值,增长率,市价,折价率
516950,银华中证基建ETF行情,指数型-股票,1.2013,1.2013,1.2308,1.2308,-0.0295,-2.40%,1.1800,1.77%
516960,国泰细分机械设备产业主题ETF行情,指数型-股票,0.8982,0.8982,0.9133,0.9133,-0.0151,-1.65%,0.9090,-1.20%
516970,广发中证基建工程ETF行情,指数型-股票,1.3649,1.3649,1.4008,1.4008,-0.0359,-2.56%,1.3420,1.68%
516980,华富中证证券公司先锋策略ETF行情,指数型-股票,0.9755,0.9755,0.9619,0.9619,0.0136,1.41%,0.9450,3.13%
517000,银华中证沪港深500ETF行情,指数型-股票,0.7575,0.7575,0.7673,0.7673,-0.0098,-1.28%,0.7520,0.73%
517010,易方达中证沪港深500ETF行情,指数型-股票,0.8539,0.8539,0.8649,0.8649,-0.0110,-1.27%,0.8470,0.81%
517030,易方达中证沪港深300ETF行情,指数型-股票,0.8731,0.8731,0.8825,0.8825,-0.0094,-1.07%,0.8660,0.81%
517050,华泰柏瑞中证沪港深互联网ETF行情,指数型-股票,0.6615,0.6615,0.6719,0.6719,-0.0104,-1.55%,0.6530,1.28%
517080,汇添富中证沪港深500ETF行情,指数型-股票,0.7612,0.7612,0.7711,0.7711,-0.0099,-1.28%,0.7570,0.55%
517090,国泰富时中国国企开放共赢ETF行情,指数型-股票,1.3803,1.3803,1.4109,1.4109,-0.0306,-2.17%,1.3610,1.40%
517100,富国中证沪港深500ETF行情,指数型-股票,0.7610,0.7610,0.7714,0.7714,-0.0104,-1.35%,0.7550,0.79%
517110,国泰中证沪港深创新药产业ETF行情,指数型-股票,0.6533,0.6533,0.6689,0.6689,-0.0156,-2.33%,0.6560,-0.41%
517120,华泰柏瑞中证创新药产业ETF行情,指数型-股票,0.5978,0.5978,0.6126,0.6126,-0.0148,-2.42%,0.6010,-0.54%
517160,南方中证长江保护主题ETF行情,指数型-股票,0.7566,0.7566,0.7655,0.7655,-0.0089,-1.16%,0.7600,-0.45%
517170,华夏中证沪港深500ETF行情,指数型-股票,0.7822,0.7822,0.7928,0.7928,-0.0106,-1.34%,0.7760,0.79%
517180,南方富时中国国企开放共赢ETF行情,指数型-股票,1.4573,1.4573,1.4884,1.4884,-0.0311,-2.09%,1.4260,2.15%
517200,嘉实中证沪港深互联网ETF行情,指数型-股票,0.6205,0.6205,0.6305,0.6305,-0.0100,-1.59%,0.6110,1.53%
517270,浦银安盛中证沪港深科技龙头ETF行情,指数型-股票,0.7510,0.7510,0.7620,0.7620,-0.0110,-1.44%,0.7490,0.27%
517280,天弘中证沪港深线上消费主题ETF行情,指数型-股票,0.9350,0.9350,0.9613,0.9613,-0.0263,-2.74%,0.9220,1.39%
517300,国寿安保中证沪港深300ETF行情,指数型-股票,0.7238,0.7238,0.7322,0.7322,-0.0084,-1.15%,0.7180,0.80%
517330,易方达中证长江保护主题ETF行情,指数型-股票,0.7605,0.7605,0.7694,0.7694,-0.0089,-1.16%,0.7630,-0.33%
517350,广发中证沪港深科技龙头ETF行情,指数型-股票,0.5984,0.5984,0.6075,0.6075,-0.0091,-1.50%,0.6020,-0.60%
517360,华安中证沪港深科技100ETF行情,指数型-股票,0.8046,0.8046,0.8177,0.8177,-0.0131,-1.60%,0.8010,0.45%
517380,天弘恒生沪深港创新药精选50ETF行情,指数型-股票,0.6252,0.6252,0.6413,0.6413,-0.0161,-2.51%,0.6310,-0.93%
517390,天弘中证沪港深云计算产业ETF行情,指数型-股票,0.9720,0.9720,0.9789,0.9789,-0.0069,-0.70%,0.9580,1.44%
517500,国泰中证沪港深动漫游戏ETF行情,指数型-股票,1.5652,1.5652,1.6263,1.6263,-0.0611,-3.76%,1.5390,1.67%
517550,招商中证沪港深消费龙头ETF行情,指数型-股票,0.7860,0.7860,0.7928,0.7928,-0.0068,-0.86%,0.7830,0.38%
517660,天弘中证沪港深物联网主题ETF行情,指数型-股票,0.7731,0.7731,0.7813,0.7813,-0.0082,-1.05%,0.7700,0.40%
517760,浦银安盛中证沪港深消费龙头ETF行情,指数型-股票,0.9350,0.9350,0.9435,0.9435,-0.0085,-0.90%,0.9320,0.32%
517770,浦银安盛中证沪港深游戏及文化传媒ETF行情,指数型-股票,1.0586,1.0586,1.0880,1.0880,-0.0294,-2.70%,1.0470,1.10%
517800,方正富邦沪港深人工智能50ETF行情,指数型-股票,0.7146,0.7146,0.7254,0.7254,-0.0108,-1.49%,0.7200,-0.76%
517850,汇添富中证沪港深张江自主创新50ETF行情,指数型-股票,0.9184,0.9184,0.9490,0.9490,-0.0306,-3.22%,0.9200,-0.17%
517880,华泰柏瑞中证品牌消费50ETF行情,指数型-股票,0.8157,0.8157,0.8235,0.8235,-0.0078,-0.95%,0.8120,0.45%
517900,招商中证银行AH价格优选ETF行情,指数型-股票,1.0263,1.0263,1.0395,1.0395,-0.0132,-1.27%,1.0010,2.47%
517960,摩根中证沪港深科技100ETF行情,指数型-股票,0.8983,0.8983,0.9130,0.9130,-0.0147,-1.61%,0.8960,0.26%
517990,招商中证沪港深500医药卫生ETF行情,指数型-股票,0.9750,0.9750,0.9958,0.9958,-0.0208,-2.09%,0.9800,-0.51%
518600,广发上海金ETF行情,商品（不含QDII）,4.3659,1.0694,4.3595,1.0678,0.0064,0.15%,4.3750,-0.21%
518660,工银瑞信黄金ETF行情,商品（不含QDII）,4.3887,1.1374,4.3807,1.1353,0.0080,0.18%,4.4040,-0.35%
518680,富国上海金ETF行情,商品（不含QDII）,4.3742,1.0922,4.3676,1.0905,0.0066,0.15%,4.3920,-0.41%
518800,国泰黄金ETF行情,商品（不含QDII）,4.3251,1.6361,4.3171,1.6331,0.0080,0.19%,4.3400,-0.34%
518850,华夏黄金ETF行情,商品（不含QDII）,4.4055,1.1341,4.3973,1.1320,0.0082,0.19%,4.4260,-0.47%
518860,建信上海金ETF行情,商品（不含QDII）,4.4099,1.0479,4.4021,1.0461,0.0078,0.18%,4.4250,-0.34%
518880,华安黄金易ETF行情,商品（不含QDII）,4.3771,1.6529,4.3689,1.6498,0.0082,0.19%,4.3980,-0.48%
518890,中银上海金ETF行情,商品（不含QDII）,4.4233,1.0644,4.4166,1.0628,0.0067,0.15%,4.4400,-0.38%
560000,浦银安盛中证智能电动汽车ETF行情,指数型-股票,0.6897,0.6897,0.6986,0.6986,-0.0089,-1.27%,---,---
560010,广发中证1000ETF行情,指数型-股票,2.6343,0.9298,2.6700,0.9424,-0.0357,-1.34%,---,---
560050,汇添富MSCI中国A50互联互通ETF行情,指数型-股票,0.7966,0.7966,0.8013,0.8013,-0.0047,-0.59%,---,---
560060,汇添富中证上海环交所碳中和ETF行情,指数型-股票,0.8048,0.8048,0.8161,0.8161,-0.0113,-1.38%,---,---
560080,汇添富中证中药ETF行情,指数型-股票,1.3351,1.3351,1.3633,1.3633,-0.0282,-2.07%,---,---
560090,汇添富中证全指证券公司ETF行情,指数型-股票,1.0692,1.0692,1.0573,1.0573,0.0119,1.13%,---,---
560100,南方中证500增强策略ETF行情,指数型-股票,0.9527,0.9527,0.9621,0.9621,-0.0094,-0.98%,---,---
560110,汇添富中证1000ETF行情,指数型-股票,0.9434,0.9434,0.9563,0.9563,-0.0129,-1.35%,---,---
560180,南方沪深300ESG基准ETF行情,指数型-股票,0.9751,0.9751,0.9836,0.9836,-0.0085,-0.86%,---,---
560500,鹏扬中证500质量成长ETF行情,指数型-股票,0.8618,0.8618,0.8713,0.8713,-0.0095,-1.09%,---,---
560550,广发中证上海环交所碳中和ETF行情,指数型-股票,0.8011,0.8011,0.8124,0.8124,-0.0113,-1.39%,---,---
560560,泰康中证内地低碳经济ETF行情,指数型-股票,0.7021,0.7021,0.7124,0.7124,-0.0103,-1.45%,---,---
560580,南方中证全指电力公用事业ETF行情,指数型-股票,---,---,---,---,---,---,---,---
560600,方正富邦中证医药及医疗器械创新ETF行情,指数型-股票,0.7294,0.7294,0.7416,0.7416,-0.0122,-1.65%,---,---
560650,民生加银中证企业核心竞争力50ETF行情,指数型-股票,0.9685,0.9685,0.9716,0.9716,-0.0031,-0.32%,---,---
560660,新华中证云计算50ETF行情,指数型-股票,1.0254,1.0254,1.0265,1.0265,-0.0011,-0.11%,---,---
560680,广发中证主要消费ETF行情,指数型-股票,1.0815,1.0815,1.0812,1.0812,0.0003,0.03%,---,---
560800,鹏扬中证数字经济主题ETF行情,指数型-股票,0.7221,0.7221,0.7256,0.7256,-0.0035,-0.48%,---,---
560860,万家中证工业有色金属主题ETF行情,指数型-股票,0.9231,0.9231,0.9354,0.9354,-0.0123,-1.31%,---,---
560880,广发中证全指家用电器ETF行情,指数型-股票,1.0754,1.0754,1.0829,1.0829,-0.0075,-0.69%,---,---
560900,摩根中证创新药产业ETF行情,指数型-股票,0.9467,0.9467,0.9652,0.9652,-0.0185,-1.92%,---,---
560960,摩根中证碳中和60ETF行情,指数型-股票,0.9115,0.9115,0.9239,0.9239,-0.0124,-1.34%,---,---
560980,广发中证光伏龙头30ETF行情,指数型-股票,0.8372,0.8372,0.8528,0.8528,-0.0156,-1.83%,---,---
560990,中金中证科技先锋ETF行情,指数型-股票,0.8873,0.8873,0.8984,0.8984,-0.0111,-1.24%,---,---
561000,华安沪深300增强策略ETF行情,指数型-股票,1.0306,1.0306,1.0399,1.0399,-0.0093,-0.89%,---,---
561100,富国中证消费电子主题ETF行情,指数型-股票,0.7076,0.7076,0.7124,0.7124,-0.0048,-0.67%,---,---
561120,富国中证全指家用电器ETF行情,指数型-股票,0.9167,0.9167,0.9232,0.9232,-0.0065,-0.70%,---,---
561130,富国中证新华社民族品牌工程ETF行情,指数型-股票,0.7947,0.7947,0.7996,0.7996,-0.0049,-0.61%,---,---
561160,富国中证电池主题ETF行情,指数型-股票,0.6317,0.6317,0.6446,0.6446,-0.0129,-2.00%,---,---
561170,富国中证绿色电力ETF行情,指数型-股票,1.0381,1.0381,1.0471,1.0471,-0.0090,-0.86%,---,---
561180,富国中证100ETF行情,指数型-股票,1.0459,1.0459,1.0564,1.0564,-0.0105,-0.99%,---,---
561190,富国中证上海环交所碳中和ETF行情,指数型-股票,0.8072,0.8072,0.8188,0.8188,-0.0116,-1.42%,---,---
561300,国泰沪深300增强策略ETF行情,指数型-股票,0.7724,0.7724,0.7772,0.7772,-0.0048,-0.62%,---,---
561310,国泰中证消费电子主题ETF行情,指数型-股票,0.6523,0.6523,0.6567,0.6567,-0.0044,-0.67%,---,---
561320,国泰中证内地运输主题ETF行情,指数型-股票,0.9872,0.9872,0.9925,0.9925,-0.0053,-0.53%,---,---
561330,国泰中证有色金属矿业主题ETF行情,指数型-股票,1.0483,1.0483,1.0663,1.0663,-0.0180,-1.69%,---,---
561350,国泰中证500ETF行情,指数型-股票,0.9095,0.9095,0.9193,0.9193,-0.0098,-1.07%,---,---
561500,华泰柏瑞中证企业核心竞争力50ETF行情,指数型-股票,0.7554,0.7554,0.7576,0.7576,-0.0022,-0.29%,---,---
561510,华泰柏瑞中证中药ETF行情,指数型-股票,1.2894,1.2894,1.3165,1.3165,-0.0271,-2.06%,---,---
561550,华泰柏瑞中证500增强策略ETF行情,指数型-股票,0.9067,0.9067,0.9164,0.9164,-0.0097,-1.06%,---,---
561560,华泰柏瑞中证全指电力公用事业ETF行情,指数型-股票,1.1194,1.1194,1.1305,1.1305,-0.0111,-0.98%,---,---
561590,华泰柏瑞中证1000增强策略ETF行情,指数型-股票,0.9776,0.9776,0.9926,0.9926,-0.0150,-1.51%,---,---
561600,平安中证消费电子主题ETF行情,指数型-股票,0.6938,0.6938,0.6984,0.6984,-0.0046,-0.66%,---,---
561700,博时中证全指电力公用事业ETF行情,指数型-股票,0.9897,0.9897,0.9995,0.9995,-0.0098,-0.98%,---,---
561710,博时中证疫苗与生物技术ETF行情,指数型-股票,0.8302,0.8302,0.8456,0.8456,-0.0154,-1.82%,---,---
561800,华富中证稀有金属主题ETF行情,指数型-股票,0.6712,0.6712,0.6777,0.6777,-0.0065,-0.96%,---,---
561900,招商沪深300ESG基准ETF行情,指数型-股票,0.8147,0.8147,0.8216,0.8216,-0.0069,-0.84%,---,---
561910,招商中证电池主题ETF行情,指数型-股票,0.6170,0.6170,0.6297,0.6297,-0.0127,-2.02%,---,---
561920,招商中证疫苗与生物技术ETF行情,指数型-股票,0.9225,0.9225,0.9388,0.9388,-0.0163,-1.74%,---,---
561950,招商中证500增强策略ETF行情,指数型-股票,0.9534,0.9534,0.9667,0.9667,-0.0133,-1.38%,---,---
561990,招商沪深300增强策略ETF行情,指数型-股票,0.8239,0.8239,0.8312,0.8312,-0.0073,-0.88%,---,---
562000,华宝中证100ETF行情,指数型-股票,0.9328,0.9328,0.9424,0.9424,-0.0096,-1.02%,---,---
562010,华宝中证绿色能源ETF行情,指数型-股票,0.9152,0.9152,0.9283,0.9283,-0.0131,-1.41%,---,---
562300,银华中证内地低碳经济主题ETF行情,指数型-股票,0.7105,0.7105,0.7205,0.7205,-0.0100,-1.39%,---,---
562310,银华沪深300成长ETF行情,指数型-股票,0.8782,0.8782,0.8845,0.8845,-0.0063,-0.71%,---,---
562320,银华沪深300价值ETF行情,指数型-股票,1.1077,1.1077,1.1193,1.1193,-0.0116,-1.04%,---,---
562330,银华中证500价值ETF行情,指数型-股票,1.0187,1.0187,1.0223,1.0223,-0.0036,-0.35%,---,---
562350,银华中证全指电力公用事业ETF行情,指数型-股票,1.0009,1.0009,1.0109,1.0109,-0.0100,-0.99%,---,---
562360,银华中证机器人ETF行情,指数型-股票,0.8648,0.8648,0.8763,0.8763,-0.0115,-1.31%,---,---
562390,银华中证中药ETF行情,指数型-股票,1.2209,1.2209,1.2464,1.2464,-0.0255,-2.05%,---,---
562500,华夏中证机器人ETF行情,指数型-股票,0.7808,0.7808,0.7914,0.7914,-0.0106,-1.34%,---,---
562510,华夏中证旅游主题ETF行情,指数型-股票,0.9663,0.9663,0.9713,0.9713,-0.0050,-0.51%,---,---
562520,华夏中证智选1000成长创新策略ETF行情,指数型-股票,1.0511,1.0511,1.0657,1.0657,-0.0146,-1.37%,---,---
562530,华夏中证智选1000价值稳健策略ETF行情,指数型-股票,1.0899,1.0899,1.1012,1.1012,-0.0113,-1.03%,---,---
562550,华夏中证绿色电力ETF行情,指数型-股票,1.0405,1.0405,1.0499,1.0499,-0.0094,-0.90%,---,---
562800,嘉实中证稀有金属主题ETF行情,指数型-股票,0.6200,0.6200,0.6260,0.6260,-0.0060,-0.96%,---,---
562860,嘉实中证疫苗与生物技术ETF行情,指数型-股票,0.8709,0.8709,0.8871,0.8871,-0.0162,-1.83%,---,---
562880,嘉实中证电池主题ETF行情,指数型-股票,0.6536,0.6536,0.6671,0.6671,-0.0135,-2.02%,---,---
562900,易方达中证现代农业主题ETF行情,指数型-股票,0.8665,0.8665,0.8643,0.8643,0.0022,0.25%,---,---
562910,易方达中证装备产业ETF行情,指数型-股票,0.7425,0.7425,0.7555,0.7555,-0.0130,-1.72%,---,---
562950,易方达中证消费电子主题ETF行情,指数型-股票,0.6764,0.6764,0.6809,0.6809,-0.0045,-0.66%,---,---
562960,易方达中证绿色电力ETF行情,指数型-股票,1.0464,1.0464,1.0553,1.0553,-0.0089,-0.84%,---,---
562990,易方达中证上海环交所碳中和ETF行情,指数型-股票,0.8081,0.8081,0.8197,0.8197,-0.0116,-1.42%,---,---
563000,易方达MSCI中国A50互联互通ETF行情,指数型-股票,0.7987,0.7987,0.8034,0.8034,-0.0047,-0.59%,---,---
563030,易方达中证500增强策略ETF行情,指数型-股票,0.9689,0.9689,0.9785,0.9785,-0.0096,-0.98%,---,---
588000,华夏上证科创板50成份ETF行情,指数型-股票,1.0770,0.7480,1.1008,0.7645,-0.0238,-2.16%,1.0690,0.74%
588010,博时上证科创板新材料ETF行情,指数型-股票,0.8073,0.8073,0.8267,0.8267,-0.0194,-2.35%,0.8110,-0.46%
588050,工银上证科创50成份ETF行情,指数型-股票,1.0630,0.7407,1.0865,0.7571,-0.0235,-2.16%,1.0550,0.75%
588060,广发上证科创板50成份ETF行情,指数型-股票,0.6594,0.6594,0.6740,0.6740,-0.0146,-2.17%,0.6550,0.67%
588080,易方达上证科创板50成份ETF行情,指数型-股票,1.0570,0.7406,1.0805,0.7570,-0.0235,-2.17%,1.0500,0.66%
588090,华泰柏瑞上证科创板50成份ETF行情,指数型-股票,1.0681,0.7458,1.0917,0.7623,-0.0236,-2.16%,1.0600,0.76%
588100,嘉实上证科创板新一代信息技术ETF行情,指数型-股票,1.1778,1.1778,1.2068,1.2068,-0.0290,-2.40%,1.1630,1.26%
588150,南方上证科创板50ETF行情,指数型-股票,0.7268,0.7268,0.7429,0.7429,-0.0161,-2.17%,0.7180,1.21%
588160,南方上证科创板新材料ETF行情,指数型-股票,0.8102,0.8102,0.8299,0.8299,-0.0197,-2.37%,0.8140,-0.47%
588180,国联安上证科创板50成份ETF行情,指数型-股票,0.6667,0.6667,0.6812,0.6812,-0.0145,-2.13%,0.6620,0.70%
588200,嘉实上证科创板芯片ETF行情,指数型-股票,1.2858,1.2858,1.3272,1.3272,-0.0414,-3.12%,1.2660,1.54%
588260,华安上证科创板新一代信息技术ETF行情,指数型-股票,1.1777,1.1777,1.2065,1.2065,-0.0288,-2.39%,1.1650,1.08%
588280,华安上证科创板50ETF行情,指数型-股票,0.7471,0.7471,0.7635,0.7635,-0.0164,-2.15%,0.7430,0.55%
588290,华安上证科创板芯片ETF行情,指数型-股票,1.2593,1.2593,1.2997,1.2997,-0.0404,-3.11%,1.2370,1.77%
588300,招商中证科创创业50ETF行情,指数型-股票,0.5886,0.5886,0.5988,0.5988,-0.0102,-1.70%,0.5920,-0.58%
588310,方正富邦科创创业50ETF行情,指数型-股票,0.6547,0.6547,0.6660,0.6660,-0.0113,-1.70%,0.6560,-0.20%
588320,广发中证科创创业50增强策略ETF行情,指数型-股票,0.9116,0.9116,0.9296,0.9296,-0.0180,-1.94%,0.9150,-0.37%
588330,华宝双创龙头ETF行情,指数型-股票,0.5827,0.5827,0.5929,0.5929,-0.0102,-1.72%,0.5850,-0.39%
588350,鹏扬中证科创创业50ETF行情,指数型-股票,0.8908,0.8908,0.9066,0.9066,-0.0158,-1.74%,0.8990,-0.92%
588360,国泰中证科创创业50ETF行情,指数型-股票,0.6119,0.6119,0.6225,0.6225,-0.0106,-1.70%,0.6150,-0.51%
588370,南方上证科创板50成份增强策略ETF行情,指数型-股票,1.0115,1.0115,1.0342,1.0342,-0.0227,-2.19%,1.0050,0.64%
588380,富国中证科创创业50ETF行情,指数型-股票,0.5886,0.5886,0.5989,0.5989,-0.0103,-1.72%,0.5920,-0.58%
588390,博时中证科创创业50ETF行情,指数型-股票,0.6354,0.6354,0.6464,0.6464,-0.0110,-1.70%,0.6390,-0.57%
588400,嘉实中证科创创业50ETF行情,指数型-股票,0.5851,0.5851,0.5954,0.5954,-0.0103,-1.73%,0.5880,-0.50%
588460,鹏华上证科创板50成份增强策略ETF行情,指数型-股票,1.0457,1.0457,1.0703,1.0703,-0.0246,-2.30%,1.0370,0.83%
